CustomerID,Gender,Age,SeniorCitizen,Dependents,Region,Tenure_Months,Contract,InternetService,TechSupport,PaymentMethod,NumProducts,MonthlyCharges,TotalCharges,JoinDate,Churn,ChurnReason,CohortMonth
CUST0976,Female,65,0,Yes,West,49,Month-to-Month,Fiber Optic,No,Bank Transfer,1,48.16,2374.28,2023-07-20,1,Switched to Competitor,2023-07
CUST0977,Male,34,0,No,North,45,Month-to-Month,Fiber Optic,No,Mailed Check,2,28.82,1249.73,2022-03-18,1,Switched to Competitor,2022-03
CUST0978,Female,27,1,Yes,North,30,Month-to-Month,DSL,No,Electronic Check,3,67.41,2055.15,2022-06-10,1,Better Price Elsewhere,2022-06
CUST0979,Male,35,0,No,West,16,Two Year,Fiber Optic,No,Bank Transfer,1,25.14,431.07,2022-01-03,0,NA,2022-01
CUST0980,Female,61,0,Yes,East,40,One Year,No Internet,Yes,Electronic Check,2,29.95,1173.9,2023-02-23,0,NA,2023-02
CUST0981,Female,25,0,No,East,19,One Year,No Internet,No,Bank Transfer,1,39.75,776.12,2023-04-07,0,NA,2023-04
CUST0982,Female,43,0,Yes,South,18,Month-to-Month,No Internet,Yes,Credit Card,1,61.79,1083.71,2023-12-07,0,NA,2023-12
CUST0983,Female,20,0,Yes,East,1,Two Year,Fiber Optic,No,Mailed Check,2,58.99,13.02,2023-09-01,1,Poor Customer Service,2023-09
CUST0984,Female,69,0,Yes,South,47,Month-to-Month,No Internet,No,Mailed Check,3,91.97,4292.7,2023-04-27,0,NA,2023-04
CUST0985,Male,41,0,No,North,66,Month-to-Month,Fiber Optic,Yes,Mailed Check,1,86.55,5680.16,2022-10-26,0,NA,2022-10
CUST0986,Male,20,0,Yes,West,38,One Year,Fiber Optic,Yes,Mailed Check,1,58.37,2201.83,2022-02-03,0,NA,2022-02
CUST0987,Male,55,1,No,North,51,Month-to-Month,Fiber Optic,No,Credit Card,1,50.03,2543.37,2022-08-26,0,NA,2022-08
CUST0988,Female,19,0,Yes,West,63,Month-to-Month,Fiber Optic,No,Credit Card,1,48.48,3055.09,2022-10-23,0,NA,2022-10
CUST0989,Male,52,0,Yes,East,4,One Year,DSL,Yes,Electronic Check,1,89.66,356.32,2023-12-25,1,Poor Customer Service,2023-12
CUST0990,Female,34,0,No,North,1,Two Year,DSL,No,Bank Transfer,2,24.69,1.76,2022-10-17,0,NA,2022-10
CUST0991,Female,26,0,No,North,8,Month-to-Month,Fiber Optic,Yes,Credit Card,3,21.15,122.12,2023-12-21,1,Financial Constraints,2023-12
CUST0992,Male,53,0,No,South,29,One Year,DSL,Yes,Credit Card,2,91.6,2666.91,2023-04-10,1,Poor Customer Service,2023-04
CUST0993,Male,39,1,No,West,55,Two Year,Fiber Optic,Yes,Mailed Check,3,62.94,3451.27,2022-03-14,0,NA,2022-03
CUST0994,Female,48,0,No,East,3,Month-to-Month,DSL,Yes,Mailed Check,3,31.78,75.21,2023-12-05,0,NA,2023-12
CUST0995,Female,51,0,No,North,32,Month-to-Month,Fiber Optic,No,Electronic Check,1,41.2,1355.09,2022-08-28,1,Better Price Elsewhere,2022-08
CUST0996,Male,41,0,No,West,10,Month-to-Month,No Internet,No,Credit Card,1,103.93,1063.97,2022-09-28,1,Switched to Competitor,2022-09
CUST0997,Female,26,0,No,East,34,Month-to-Month,No Internet,No,Electronic Check,3,97.36,3346.02,2023-10-03,1,Moved Away,2023-10
CUST0998,Male,63,0,No,North,55,Month-to-Month,DSL,No,Bank Transfer,1,83.88,4612.9,2023-08-27,1,Better Price Elsewhere,2023-08
CUST0999,Male,60,0,No,West,32,Two Year,Fiber Optic,Yes,Electronic Check,1,63.4,1991.89,2023-11-09,1,Switched to Competitor,2023-11
CUST1000,Female,19,0,No,South,50,One Year,Fiber Optic,No,Electronic Check,1,66.83,3361.12,2022-07-22,1,Switched to Competitor,2022-07
CUST1001,Female,38,0,Yes,North,7,One Year,No Internet,Yes,Mailed Check,2,107.77,725.0,2023-03-12,0,NA,2023-03
CUST1002,Female,51,0,Yes,West,8,Month-to-Month,Fiber Optic,No,Credit Card,2,106.92,849.48,2022-04-28,1,Financial Constraints,2022-04
CUST1003,Female,44,0,No,East,65,Two Year,Fiber Optic,No,Electronic Check,4,39.37,2515.55,2023-07-12,0,NA,2023-07
CUST1004,Male,54,0,No,East,57,Two Year,Fiber Optic,Yes,Bank Transfer,3,93.0,5333.53,2022-08-19,1,Poor Customer Service,2022-08
CUST1005,Female,24,0,No,South,67,Two Year,DSL,No,Electronic Check,2,37.75,2491.84,2023-10-26,0,NA,2023-10
CUST1006,Male,39,0,Yes,North,59,Month-to-Month,DSL,Yes,Electronic Check,2,39.22,2354.29,2022-06-02,0,NA,2022-06
CUST1007,Male,21,0,No,South,72,One Year,No Internet,Yes,Mailed Check,1,80.85,5857.62,2022-09-30,0,NA,2022-09
CUST1008,Female,31,0,Yes,West,54,Month-to-Month,Fiber Optic,Yes,Mailed Check,1,56.45,3044.76,2022-05-26,0,NA,2022-05
CUST1009,Male,51,0,No,East,67,Month-to-Month,Fiber Optic,Yes,Electronic Check,1,103.84,6981.72,2022-03-15,1,Switched to Competitor,2022-03
CUST1010,Female,40,1,Yes,South,51,Month-to-Month,No Internet,Yes,Electronic Check,1,28.01,1440.45,2022-03-03,1,Lack of Features,2022-03
CUST1011,Female,61,0,No,North,8,One Year,No Internet,Yes,Electronic Check,1,66.04,558.63,2022-06-19,1,Poor Customer Service,2022-06
CUST1012,Male,59,1,No,West,34,One Year,Fiber Optic,No,Electronic Check,1,102.67,3483.96,2022-11-11,1,Switched to Competitor,2022-11
CUST1013,Male,42,0,Yes,North,35,Month-to-Month,DSL,Yes,Credit Card,2,101.37,3576.53,2023-09-02,1,Switched to Competitor,2023-09
CUST1014,Male,18,0,No,South,32,Month-to-Month,Fiber Optic,No,Credit Card,4,34.09,1087.13,2023-08-06,0,NA,2023-08
CUST1015,Female,68,1,No,East,46,Month-to-Month,No Internet,No,Electronic Check,2,53.0,2482.1,2022-10-23,0,NA,2022-10
CUST1016,Female,65,0,Yes,East,16,Month-to-Month,Fiber Optic,No,Bank Transfer,4,75.72,1210.16,2023-03-26,0,NA,2023-03
CUST1017,Male,32,0,No,South,68,Month-to-Month,No Internet,Yes,Credit Card,2,34.35,2332.06,2022-05-08,1,Poor Customer Service,2022-05
CUST1018,Female,49,0,No,North,37,Month-to-Month,DSL,Yes,Electronic Check,2,107.12,3991.95,2023-04-25,1,Better Price Elsewhere,2023-04
CUST1019,Female,31,1,No,North,54,One Year,DSL,No,Credit Card,2,102.33,5557.98,2023-12-07,0,NA,2023-12
CUST1020,Male,58,1,Yes,North,14,Month-to-Month,Fiber Optic,No,Credit Card,1,35.03,495.87,2022-11-08,0,NA,2022-11
CUST1021,Female,38,0,No,North,55,Month-to-Month,DSL,No,Electronic Check,1,30.9,1667.48,2023-12-18,0,NA,2023-12
CUST1022,Male,64,0,No,East,48,Month-to-Month,Fiber Optic,Yes,Electronic Check,4,27.69,1325.9,2023-02-17,1,Moved Away,2023-02
CUST1023,Male,24,0,No,North,7,Two Year,Fiber Optic,No,Credit Card,4,101.85,759.76,2022-10-06,0,NA,2022-10
CUST1024,Male,53,0,No,South,7,One Year,DSL,Yes,Mailed Check,1,37.43,287.31,2023-05-28,0,NA,2023-05
CUST1025,Female,38,1,No,South,33,One Year,No Internet,No,Electronic Check,1,57.47,1927.63,2023-07-07,0,NA,2023-07
CUST1026,Male,67,0,Yes,South,23,Month-to-Month,DSL,No,Electronic Check,2,60.4,1342.48,2023-05-21,1,Lack of Features,2023-05
CUST1027,Male,57,0,Yes,South,19,One Year,DSL,Yes,Mailed Check,1,73.91,1401.08,2023-03-25,0,NA,2023-03
CUST1028,Male,29,0,No,North,19,Month-to-Month,Fiber Optic,No,Bank Transfer,2,26.46,517.4,2022-03-24,1,Better Price Elsewhere,2022-03
CUST1029,Male,32,0,No,East,36,One Year,Fiber Optic,Yes,Bank Transfer,1,40.41,1487.76,2023-09-05,0,NA,2023-09
CUST1030,Female,32,1,Yes,West,29,Two Year,Fiber Optic,No,Credit Card,2,103.83,2966.0,2022-02-10,1,Financial Constraints,2022-02
CUST1031,Male,34,0,Yes,North,60,One Year,DSL,No,Electronic Check,1,101.76,6140.84,2023-03-19,1,Financial Constraints,2023-03
CUST1032,Female,51,0,No,West,2,Two Year,No Internet,No,Mailed Check,2,90.32,185.48,2022-11-27,1,Moved Away,2022-11
CUST1033,Male,61,1,No,East,1,One Year,DSL,Yes,Mailed Check,1,21.75,-8.52,2023-09-11,0,NA,2023-09
CUST1034,Female,52,0,Yes,North,47,Month-to-Month,Fiber Optic,Yes,Mailed Check,2,49.43,2304.94,2022-09-14,0,NA,2022-09
CUST1035,Female,56,0,Yes,West,69,Two Year,Fiber Optic,No,Electronic Check,4,76.52,5258.07,2022-01-27,0,NA,2022-01
CUST1036,Female,55,0,No,East,20,Month-to-Month,DSL,No,Credit Card,2,44.77,898.49,2022-04-04,1,Moved Away,2022-04
CUST1037,Female,31,0,No,West,11,One Year,Fiber Optic,No,Credit Card,3,101.86,1075.63,2022-08-23,0,NA,2022-08
CUST1038,Male,22,0,No,South,2,Month-to-Month,No Internet,Yes,Mailed Check,3,77.05,119.95,2023-11-22,1,Poor Customer Service,2023-11
CUST1039,Male,47,1,No,South,67,Month-to-Month,No Internet,Yes,Bank Transfer,4,26.47,1804.76,2023-08-13,0,NA,2023-08
CUST1040,Female,21,0,No,East,12,Month-to-Month,DSL,No,Electronic Check,3,101.81,1184.98,2023-08-25,1,Moved Away,2023-08
CUST1041,Female,32,1,No,East,20,Month-to-Month,Fiber Optic,No,Mailed Check,3,106.2,2097.34,2022-01-22,0,NA,2022-01
CUST1042,Female,56,0,No,West,5,Month-to-Month,Fiber Optic,No,Bank Transfer,3,26.99,130.29,2023-11-20,1,Moved Away,2023-11
CUST1043,Male,52,0,Yes,East,37,One Year,Fiber Optic,No,Mailed Check,1,67.91,2514.38,2022-10-03,0,NA,2022-10
CUST1044,Female,62,0,No,South,38,Month-to-Month,Fiber Optic,No,Credit Card,2,47.3,1823.76,2023-08-14,1,Lack of Features,2023-08
CUST1045,Female,27,0,No,South,9,Month-to-Month,Fiber Optic,Yes,Bank Transfer,4,55.36,492.97,2022-02-11,1,Financial Constraints,2022-02
CUST1046,Male,19,0,No,North,53,One Year,DSL,Yes,Mailed Check,3,36.17,1946.0,2022-06-29,0,NA,2022-06
CUST1047,Male,61,1,No,West,44,Month-to-Month,DSL,No,Bank Transfer,4,72.03,3181.15,2023-04-27,0,NA,2023-04
CUST1048,Male,41,0,No,East,24,One Year,Fiber Optic,No,Electronic Check,3,106.22,2510.59,2023-06-16,1,Switched to Competitor,2023-06
CUST1049,Male,45,0,No,East,30,One Year,Fiber Optic,No,Mailed Check,3,65.28,1924.03,2023-10-30,0,NA,2023-10
CUST1050,Male,39,0,Yes,East,59,Two Year,Fiber Optic,No,Mailed Check,3,27.46,1613.84,2023-03-29,0,NA,2023-03
CUST1051,Male,61,0,No,West,14,One Year,Fiber Optic,Yes,Mailed Check,3,75.8,1050.89,2022-10-12,0,NA,2022-10
CUST1052,Female,49,0,No,South,9,Month-to-Month,No Internet,Yes,Bank Transfer,2,50.62,479.93,2022-07-05,0,NA,2022-07
CUST1053,Female,48,0,No,East,40,One Year,Fiber Optic,No,Mailed Check,4,97.03,3889.27,2023-08-23,0,NA,2023-08
CUST1054,Male,36,0,No,East,66,Month-to-Month,Fiber Optic,No,Credit Card,3,59.12,3890.73,2023-03-23,1,Lack of Features,2023-03
CUST1055,Female,68,0,No,South,25,Month-to-Month,Fiber Optic,No,Bank Transfer,3,37.36,901.08,2023-10-13,1,Switched to Competitor,2023-10
CUST1056,Male,38,0,No,East,22,One Year,No Internet,No,Mailed Check,3,37.2,791.08,2023-05-19,0,NA,2023-05
CUST1057,Female,20,0,Yes,North,4,Month-to-Month,DSL,No,Credit Card,2,89.19,364.31,2022-04-04,0,NA,2022-04
CUST1058,Male,23,0,Yes,South,26,One Year,Fiber Optic,Yes,Electronic Check,1,43.9,1133.74,2023-04-27,0,NA,2023-04
CUST1059,Male,49,0,No,South,58,Two Year,DSL,No,Electronic Check,4,89.05,5166.39,2022-12-23,0,NA,2022-12
CUST1060,Female,19,0,No,South,29,Two Year,DSL,No,Mailed Check,2,38.53,1084.44,2023-02-23,0,NA,2023-02
CUST1061,Female,41,0,No,North,37,Two Year,No Internet,No,Electronic Check,1,48.95,1827.44,2022-12-08,0,NA,2022-12
CUST1062,Male,62,1,No,South,70,Month-to-Month,Fiber Optic,No,Electronic Check,1,61.89,4367.55,2022-11-25,0,NA,2022-11
CUST1063,Male,44,0,Yes,West,18,Month-to-Month,No Internet,Yes,Bank Transfer,3,104.89,1863.81,2023-11-18,0,NA,2023-11
CUST1064,Male,26,0,No,West,42,One Year,No Internet,Yes,Mailed Check,3,103.86,4361.27,2022-04-18,1,Better Price Elsewhere,2022-04
CUST1065,Male,30,1,Yes,West,41,Month-to-Month,No Internet,Yes,Mailed Check,3,38.62,1630.97,2022-06-14,0,NA,2022-06
CUST1066,Male,31,0,No,South,38,One Year,DSL,Yes,Credit Card,2,52.24,1968.44,2022-12-04,0,NA,2022-12
CUST1067,Male,68,0,No,South,34,One Year,DSL,No,Bank Transfer,2,33.45,1146.8,2023-02-26,1,Better Price Elsewhere,2023-02
CUST1068,Female,28,0,No,South,17,One Year,Fiber Optic,No,Credit Card,2,65.9,1079.32,2023-12-12,0,NA,2023-12
CUST1069,Female,31,0,Yes,North,37,Month-to-Month,DSL,No,Electronic Check,1,61.45,2284.25,2023-05-23,1,Better Price Elsewhere,2023-05
CUST1070,Female,33,0,Yes,West,25,Month-to-Month,DSL,No,Mailed Check,3,101.07,2485.71,2022-10-23,1,Better Price Elsewhere,2022-10
CUST1071,Female,27,0,No,East,27,Month-to-Month,DSL,Yes,Credit Card,1,103.7,2845.82,2023-11-10,0,NA,2023-11
CUST1072,Female,37,0,No,East,57,Month-to-Month,Fiber Optic,No,Bank Transfer,2,54.52,3129.21,2023-02-15,0,NA,2023-02
CUST1073,Male,33,0,No,South,31,Two Year,DSL,Yes,Bank Transfer,2,64.26,2020.88,2023-07-18,0,NA,2023-07
CUST1074,Male,51,0,Yes,North,6,Month-to-Month,No Internet,Yes,Mailed Check,2,100.66,624.37,2022-02-07,0,NA,2022-02
CUST1075,Female,33,0,No,South,40,Month-to-Month,Fiber Optic,No,Electronic Check,4,92.6,3712.97,2023-04-11,0,NA,2023-04
CUST1076,Male,31,0,No,East,12,Month-to-Month,No Internet,No,Mailed Check,1,20.33,238.95,2022-04-01,1,Moved Away,2022-04
CUST1077,Female,45,0,No,West,53,One Year,DSL,No,Mailed Check,3,48.81,2622.77,2022-11-19,0,NA,2022-11
CUST1078,Female,35,0,No,East,71,One Year,No Internet,Yes,Credit Card,1,57.96,4160.84,2022-09-16,0,NA,2022-09
CUST1079,Male,43,0,Yes,West,10,Month-to-Month,Fiber Optic,No,Electronic Check,1,40.67,406.6,2022-11-28,1,Switched to Competitor,2022-11
CUST1080,Male,55,0,No,West,45,Month-to-Month,Fiber Optic,Yes,Credit Card,2,37.96,1751.35,2022-04-29,1,Switched to Competitor,2022-04
CUST1081,Female,24,0,No,North,17,Month-to-Month,No Internet,Yes,Credit Card,1,23.4,406.13,2023-02-18,0,NA,2023-02
CUST1082,Female,62,0,No,East,26,Month-to-Month,Fiber Optic,No,Electronic Check,3,77.9,2029.24,2023-06-11,1,Moved Away,2023-06
CUST1083,Female,51,1,No,South,62,One Year,No Internet,No,Mailed Check,2,43.63,2700.51,2022-01-02,0,NA,2022-01
CUST1084,Female,64,0,No,North,46,One Year,DSL,No,Credit Card,1,24.71,1107.59,2023-11-05,0,NA,2023-11
CUST1085,Male,66,1,Yes,West,64,Month-to-Month,DSL,No,Credit Card,1,40.79,2560.93,2023-07-10,0,NA,2023-07
CUST1086,Female,62,0,No,East,2,Month-to-Month,Fiber Optic,No,Mailed Check,2,92.17,158.49,2023-04-19,1,Poor Customer Service,2023-04
CUST1087,Male,24,0,No,South,54,Two Year,DSL,No,Electronic Check,3,96.63,5218.99,2023-02-28,0,NA,2023-02
CUST1088,Female,50,0,No,North,65,Month-to-Month,Fiber Optic,No,Mailed Check,2,63.48,4114.2,2022-02-25,0,NA,2022-02
CUST1089,Female,52,0,Yes,South,51,One Year,Fiber Optic,No,Bank Transfer,2,57.45,2924.8,2022-07-12,0,NA,2022-07
CUST1090,Male,69,1,No,East,53,Month-to-Month,Fiber Optic,No,Electronic Check,3,108.01,5772.59,2023-06-15,1,Switched to Competitor,2023-06
CUST1091,Male,67,0,Yes,South,36,Month-to-Month,Fiber Optic,No,Bank Transfer,2,38.05,1354.83,2023-01-06,0,NA,2023-01
CUST1092,Male,56,0,Yes,North,26,Month-to-Month,No Internet,Yes,Electronic Check,1,39.38,1019.1,2023-09-30,1,Lack of Features,2023-09
CUST1093,Male,38,0,No,South,29,One Year,No Internet,No,Electronic Check,2,46.27,1305.18,2023-05-26,1,Financial Constraints,2023-05
CUST1094,Male,66,1,No,East,21,Two Year,Fiber Optic,No,Mailed Check,2,35.55,701.35,2023-10-03,1,Lack of Features,2023-10
CUST1095,Female,45,0,No,North,11,Month-to-Month,DSL,Yes,Mailed Check,3,54.14,623.08,2023-03-29,0,NA,2023-03
CUST1096,Female,49,0,No,West,40,Month-to-Month,Fiber Optic,No,Electronic Check,2,101.98,4086.27,2022-02-22,1,Better Price Elsewhere,2022-02
CUST1097,Female,61,0,No,North,11,Month-to-Month,DSL,Yes,Mailed Check,4,75.38,855.25,2022-07-28,1,Financial Constraints,2022-07
CUST1098,Male,33,0,No,East,36,Month-to-Month,No Internet,No,Electronic Check,1,57.08,2019.87,2022-10-01,0,NA,2022-10
CUST1099,Male,27,0,No,South,59,Month-to-Month,No Internet,No,Electronic Check,4,104.1,6149.08,2023-07-17,0,NA,2023-07
CUST1100,Male,40,1,Yes,West,39,Month-to-Month,Fiber Optic,Yes,Electronic Check,2,24.36,925.4,2022-05-15,1,Lack of Features,2022-05
CUST1101,Female,65,0,No,West,54,One Year,No Internet,No,Credit Card,3,38.92,2074.49,2022-10-22,0,NA,2022-10
CUST1102,Male,69,0,No,South,55,Month-to-Month,Fiber Optic,No,Mailed Check,1,70.93,3852.3,2023-03-25,0,NA,2023-03
CUST1103,Female,67,0,No,East,24,Month-to-Month,No Internet,No,Mailed Check,2,75.4,1772.63,2023-12-17,0,NA,2023-12
CUST1104,Female,32,0,No,North,22,Two Year,Fiber Optic,Yes,Bank Transfer,3,23.56,499.25,2023-05-12,0,NA,2023-05
CUST1105,Female,60,0,Yes,East,69,Month-to-Month,DSL,No,Credit Card,3,56.27,3844.32,2022-05-05,0,NA,2022-05
CUST1106,Male,67,1,No,West,56,Two Year,DSL,No,Electronic Check,1,78.42,4440.11,2022-01-30,0,NA,2022-01
CUST1107,Female,23,0,Yes,North,33,Month-to-Month,DSL,No,Bank Transfer,2,82.83,2714.25,2023-10-08,1,Better Price Elsewhere,2023-10
CUST1108,Female,50,1,No,North,36,Two Year,Fiber Optic,No,Bank Transfer,1,77.43,2750.51,2023-09-16,1,Financial Constraints,2023-09
CUST1109,Female,56,0,Yes,South,20,One Year,No Internet,No,Bank Transfer,4,48.85,946.91,2022-09-03,0,NA,2022-09
CUST1110,Male,29,0,No,East,62,Two Year,Fiber Optic,No,Electronic Check,3,28.42,1770.81,2023-12-28,0,NA,2023-12
CUST1111,Female,69,0,No,North,26,Two Year,DSL,No,Bank Transfer,1,58.44,1475.84,2022-06-12,0,NA,2022-06
CUST1112,Male,53,0,No,South,66,Month-to-Month,Fiber Optic,Yes,Electronic Check,3,31.59,2121.18,2022-11-15,0,NA,2022-11
CUST1113,Male,48,0,No,East,40,Two Year,Fiber Optic,No,Bank Transfer,4,105.29,4257.75,2023-07-19,0,NA,2023-07
CUST1114,Female,27,0,No,West,17,Month-to-Month,DSL,No,Bank Transfer,2,62.77,1041.76,2022-01-15,1,Poor Customer Service,2022-01
CUST1115,Female,51,0,No,West,1,Month-to-Month,Fiber Optic,No,Electronic Check,3,48.55,43.56,2023-07-20,1,Lack of Features,2023-07
CUST1116,Male,58,0,No,East,61,Month-to-Month,Fiber Optic,Yes,Credit Card,2,88.97,5379.38,2023-02-22,0,NA,2023-02
CUST1117,Female,27,1,No,North,43,One Year,Fiber Optic,Yes,Electronic Check,3,64.82,2801.33,2022-04-06,0,NA,2022-04
CUST1118,Male,69,0,No,North,42,Month-to-Month,Fiber Optic,Yes,Credit Card,2,47.9,2003.19,2022-08-19,0,NA,2022-08
CUST1119,Male,28,1,Yes,West,25,One Year,DSL,Yes,Mailed Check,2,93.08,2304.01,2022-04-27,1,Financial Constraints,2022-04
CUST1120,Male,31,0,No,West,39,One Year,No Internet,No,Electronic Check,2,98.04,3794.24,2023-04-18,1,Lack of Features,2023-04
CUST1121,Female,20,0,Yes,North,35,One Year,Fiber Optic,Yes,Electronic Check,1,80.57,2835.35,2022-05-01,0,NA,2022-05
CUST1122,Male,50,0,No,East,3,Two Year,Fiber Optic,No,Credit Card,3,24.23,64.31,2023-10-26,0,NA,2023-10
CUST1123,Male,24,0,No,West,44,Month-to-Month,Fiber Optic,Yes,Electronic Check,2,70.97,3090.65,2022-06-07,0,NA,2022-06
CUST1124,Female,21,0,No,North,51,Month-to-Month,Fiber Optic,Yes,Electronic Check,2,88.7,4542.61,2023-05-26,1,Switched to Competitor,2023-05
CUST1125,Female,56,0,No,East,12,Month-to-Month,DSL,No,Mailed Check,3,32.29,393.99,2022-10-26,0,NA,2022-10
CUST1126,Male,65,0,No,South,19,Month-to-Month,DSL,Yes,Bank Transfer,2,40.58,806.89,2023-06-06,0,NA,2023-06
CUST1127,Male,27,0,Yes,East,44,Month-to-Month,Fiber Optic,No,Mailed Check,2,99.42,4336.23,2023-12-24,0,NA,2023-12
CUST1128,Male,32,0,No,North,59,Month-to-Month,Fiber Optic,Yes,Electronic Check,4,21.81,1315.36,2022-10-07,0,NA,2022-10
CUST1129,Female,33,0,Yes,East,49,Month-to-Month,Fiber Optic,No,Electronic Check,3,87.75,4317.1,2023-03-02,1,Financial Constraints,2023-03
CUST1130,Male,55,0,No,North,61,Two Year,No Internet,No,Electronic Check,1,62.64,3782.54,2023-05-10,0,NA,2023-05
CUST1131,Male,21,0,Yes,West,17,One Year,No Internet,No,Electronic Check,2,60.21,1043.05,2023-04-29,0,NA,2023-04
CUST1132,Female,21,0,No,South,57,Month-to-Month,Fiber Optic,Yes,Mailed Check,4,20.64,1170.63,2022-09-07,0,NA,2022-09
CUST1133,Female,53,0,No,West,55,One Year,Fiber Optic,No,Bank Transfer,2,93.75,5200.75,2023-04-13,0,NA,2023-04
CUST1134,Male,44,0,Yes,West,47,Month-to-Month,No Internet,No,Electronic Check,2,52.38,2426.02,2023-07-19,0,NA,2023-07
CUST1135,Female,39,0,No,North,12,Month-to-Month,No Internet,No,Mailed Check,1,68.67,838.32,2022-05-29,1,Financial Constraints,2022-05
CUST1136,Male,39,0,No,North,62,One Year,Fiber Optic,No,Mailed Check,1,80.96,5007.72,2023-01-28,0,NA,2023-01
CUST1137,Male,34,0,No,North,8,Month-to-Month,Fiber Optic,Yes,Credit Card,3,83.24,711.6,2022-07-15,1,Financial Constraints,2022-07
CUST1138,Female,62,0,No,North,21,Month-to-Month,Fiber Optic,No,Credit Card,3,106.04,2209.84,2023-09-06,1,Switched to Competitor,2023-09
CUST1139,Male,51,0,Yes,West,70,Two Year,DSL,Yes,Credit Card,4,67.82,4793.62,2023-06-05,0,NA,2023-06
CUST1140,Male,49,0,Yes,North,72,Two Year,Fiber Optic,Yes,Electronic Check,3,55.97,4069.99,2022-05-20,0,NA,2022-05
CUST1141,Female,69,0,No,North,25,One Year,Fiber Optic,No,Electronic Check,1,105.83,2622.79,2022-03-13,0,NA,2022-03
CUST1142,Male,23,0,No,West,12,One Year,DSL,Yes,Electronic Check,1,77.79,963.83,2022-10-10,0,NA,2022-10
CUST1143,Female,50,0,No,South,15,One Year,Fiber Optic,Yes,Electronic Check,4,46.83,752.01,2023-03-01,0,NA,2023-03
CUST1144,Male,25,0,Yes,South,59,Month-to-Month,No Internet,Yes,Mailed Check,2,31.38,1826.69,2022-12-15,0,NA,2022-12
CUST1145,Female,67,0,Yes,East,26,Month-to-Month,Fiber Optic,No,Bank Transfer,2,95.83,2485.26,2023-06-04,1,Better Price Elsewhere,2023-06
CUST1146,Female,53,0,No,West,26,Month-to-Month,Fiber Optic,No,Credit Card,4,52.6,1369.62,2022-10-01,0,NA,2022-10
CUST1147,Female,22,0,Yes,North,47,Month-to-Month,DSL,No,Credit Card,2,79.44,3713.17,2022-01-03,1,Moved Away,2022-01
CUST1148,Female,22,0,No,East,32,One Year,Fiber Optic,Yes,Mailed Check,1,62.37,1947.37,2022-10-17,0,NA,2022-10
CUST1149,Female,64,0,Yes,South,10,Month-to-Month,No Internet,No,Bank Transfer,3,37.9,351.01,2022-11-02,0,NA,2022-11
CUST1150,Female,27,1,Yes,South,16,Two Year,DSL,No,Electronic Check,4,74.15,1164.59,2023-08-25,1,Moved Away,2023-08
CUST1151,Male,57,1,No,West,71,Two Year,Fiber Optic,No,Electronic Check,1,25.46,1802.02,2023-08-17,1,Moved Away,2023-08
CUST1152,Male,24,0,No,North,17,One Year,DSL,Yes,Bank Transfer,3,57.2,939.51,2023-11-07,0,NA,2023-11
CUST1153,Female,29,0,No,North,23,One Year,Fiber Optic,No,Electronic Check,2,69.2,1628.93,2023-05-17,0,NA,2023-05
CUST1154,Male,47,0,Yes,East,26,Two Year,No Internet,No,Mailed Check,2,59.24,1560.73,2022-06-02,0,NA,2022-06
CUST1155,Female,42,0,No,South,7,Month-to-Month,Fiber Optic,Yes,Electronic Check,4,87.38,570.18,2023-04-03,1,Financial Constraints,2023-04
CUST1156,Female,45,0,No,East,14,One Year,DSL,Yes,Bank Transfer,4,94.51,1338.15,2023-07-06,0,NA,2023-07
CUST1157,Male,60,1,No,East,7,Month-to-Month,Fiber Optic,Yes,Bank Transfer,1,89.41,641.24,2023-05-11,0,NA,2023-05
CUST1158,Female,30,0,No,East,9,One Year,Fiber Optic,No,Electronic Check,1,23.49,257.03,2022-12-20,1,Better Price Elsewhere,2022-12
CUST1159,Male,64,0,No,North,48,Month-to-Month,No Internet,Yes,Credit Card,1,37.47,1748.86,2022-12-07,0,NA,2022-12
CUST1160,Female,66,0,No,South,72,Two Year,No Internet,No,Electronic Check,2,68.29,4891.67,2023-07-20,0,NA,2023-07
CUST1161,Female,39,0,No,East,59,Two Year,Fiber Optic,Yes,Mailed Check,1,104.13,6186.45,2023-07-11,0,NA,2023-07
CUST1162,Male,35,1,No,South,39,Month-to-Month,Fiber Optic,No,Bank Transfer,2,95.15,3754.06,2023-01-22,1,Poor Customer Service,2023-01
CUST1163,Female,44,1,Yes,South,18,Month-to-Month,No Internet,Yes,Bank Transfer,1,95.83,1747.0,2023-04-12,0,NA,2023-04
CUST1164,Female,25,0,No,East,59,Two Year,No Internet,No,Credit Card,2,47.29,2816.69,2022-11-26,0,NA,2022-11
CUST1165,Female,23,0,No,East,17,Month-to-Month,Fiber Optic,No,Electronic Check,1,58.65,956.2,2022-07-13,1,Better Price Elsewhere,2022-07
CUST1166,Male,28,0,No,West,14,Two Year,DSL,Yes,Bank Transfer,3,62.36,874.43,2023-12-16,0,NA,2023-12
CUST1167,Male,46,0,No,North,31,One Year,Fiber Optic,No,Bank Transfer,1,34.16,1032.12,2022-09-02,0,NA,2022-09
CUST1168,Male,58,0,No,South,24,Month-to-Month,No Internet,Yes,Credit Card,2,22.8,515.32,2023-08-09,1,Lack of Features,2023-08
